0,1,2
41343,the+ballad+of+narayama+1983,4
307242,jaws+1975,4
342573,through+a+glass+darkly+1961,4
62058,the+chair+2007,4
47877,the+old+dark+house+1932,4
529690,tristana+1970,3
582105,tuvalu+1999,4
627460,uncounted+2008,3
340199,night+and+fog+1955,5
502110,omar+2013,4
101209,saint+joan+1957,3
175969,maelstrm+2000,4
253159,martin++orloff+2002,2
405370,the+thing+from+another+world+1951,4
506075,berlin+alexanderplatz+1980,4
547031,green+zone+2010,3
173913,the+winning+of+barbara+worth+1926,4
435829,oslo_+august+31st+2011,5
170322,gone+girl+2014,5
107474,welcome+to+the+dollhouse+1995,4
519959,playtime+1967,5
411996,waltz+with+bashir+2008,4
417615,glory+1989,5
578194,the+music+room+1958,4
318558,dig+2004,4
542043,days+of+heaven+1978,4
573311,in+bruges+2008,4
33337,the+given+word+1962,3
48378,dial+m+for+murder+1954,4
87854,paradise+lost+2+revelations+2000,4
435194,everything+you+always+wanted+to+know+about+sex+*but+were+afraid+to+ask+1972,3
197072,punishment+park+1971,4
412801,the+secret+in+their+eyes+2009,4
524134,frozen+2013,4
406939,h.m.+pulham_+esq.+1941,4
39639,the+shining+1980,4
244585,life+with+father+1947,3
57702,the+dark+knight+2008,4
631593,if+i+stay+2014,4
391372,what+we+do+in+the+shadows+2014,4
364738,hiroshima+mon+amour+1959,4
145250,quigley+down+under+1990,3
548084,harlan+county+u.s.a.+1976,4
332280,red+cliff+2008,3
580813,my+joy+2010,3
577215,burma+vj+reporting+from+a+closed+country+2008,3
136202,extasis+1996,3
271714,only+daughter+2013,3
240908,the+lorax+2012,4
526595,a+man+escaped+1956,5
599665,the+thin+man+1934,5
19260,tears+of+the+black+tiger+2000,2
436797,storm+rider+2013,4
500205,the+twelve+tasks+of+asterix+1976,5
392842,casino+royale+2006,3
531682,the+matrix+revolutions+2003,3
217436,babysitting+2014,3
463075,spellbound+1945,3
140599,nausica+of+the+valley+of+the+wind+1984,5
595692,the+red+shoes+1948,3
307508,titanic+1997,5
325016,timecrimes+2007,4
42807,vabank+1981,5
330173,mr.+hobbs+takes+a+vacation+1962,4
472434,a+new+life+2002,3
543716,alien+1979,5
143761,goliyon+ki+raasleela+ram-leela+2013,4
227043,montenegro+1981,4
269127,gone+nutty+2002,3
444664,teenage+paparazzo+2010,4
599779,cousin+angelica+1974,4
37463,central+station+1998,5
496535,a+bugs+life+1998,4
255424,the+closet+2001,4
52779,1+2013,4
225661,carmen+1984,5
395314,a+man+for+all+seasons+1966,4
273638,the+moment+of+truth+1965,3
322314,batman+begins+2005,3
197018,the+avengers+2012,4
387010,peter++the+wolf+2006,3
11310,lady+and+the+tramp+1955,4
158260,that+obscure+object+of+desire+1977,5
472001,ruggles+of+red+gap+1935,3
181885,z+channel+a+magnificent+obsession+2004,3
273318,the+shawshank+redemption+1994,5
131182,man+of+the+world+1931,3
500139,stonehearst+asylum+2014,4
379971,911+in+plane+site+2004,3
62002,rio+grande+1950,4
260661,z+channel+a+magnificent+obsession+2004,4
474419,mile...+mile++a+half+2013,4
31552,azumi+2003,4
634576,the+voices+2014,3
582807,megamind+2010,4
282746,rashomon+1950,4
122959,alls+faire+in+love+2009,3
420253,true+lies+1994,4
141453,megamind+2010,4
277028,a+short+film+about+love+1988,4
484910,kon-tiki+1950,3
215237,the+interrupters+2011,4
569658,dream+home+2010,4
1948,the+hedgehog+2009,3
110263,the+deadly+trap+1971,4
104576,hick+2011,4
369081,do+fish+do+it+2002,5
591277,the+scarlet+empress+1934,4
3483,dead+snow+2+red+vs.+dead+2014,3
428066,the+odd+couple+1968,5
204898,forrest+gump+1994,4
319844,zeitgeist+moving+forward+2011,5
584080,the+lord+of+the+rings+the+return+of+the+king+2003,5
399368,father+of+invention+2010,4
444352,melvin+goes+to+dinner+2003,4
136788,flushed+away+2006,4
216505,the+ides+of+march+2011,3
381569,jfk+1991,3
147621,the+lord+of+the+rings+the+two+towers+2002,5
625929,the+saphead+1920,3
64266,building+the+inferno+nobuo+nakagawa+and+the+making+of+jigoku+2006,3
485726,reservoir+dogs+1992,3
437738,a+day+at+the+races+1937,3
204034,bill+hicks+revelations+1993,4
316953,float+2007,4
624638,one+flew+over+the+cuckoos+nest+1975,4
154333,frozen+2013,4
489284,precious+find+1996,3
407083,two+shots+fired+2014,4
472991,airplane+1980,3
86688,caught+1996,4
565079,pulp+fiction+1994,4
234482,interstate+60+2002,3
51549,no+mans+land+1987,4
181135,the+spanish+apartment+2002,4
148312,the+late+show+1977,3
88552,interstellar+2014,5
355369,old+men+in+new+cars+in+china+they+eat+dogs+ii+2002,3
169450,sixteen+candles+1984,4
611795,gozu+2003,3
320248,the+gods+must+be+crazy+1980,4
595251,indiana+jones+and+the+last+crusade+1989,4
173456,birdman+of+alcatraz+1962,4
278097,babe+1995,3
362363,forbidden+planet+1956,4
238937,the+secret+world+of+arrietty+2010,5
191254,a+golden+christmas+3+2013,3
231457,the+initiation+1984,4
513555,mr.++mrs.+smith+2005,3
583857,the+union+the+business+behind+getting+high+2007,4
160929,monty+python+and+the+holy+grail+1975,3
35160,hurry+sundown+1967,4
298107,spring+in+a+small+town+1948,4
344272,viola+2012,3
498127,patton+1970,3
266969,morgan+a+suitable+case+for+treatment+1966,5
103654,a+fine+pair+1968,3
301121,the+decline+of+the+american+empire+1986,4
252494,the+theory+of+everything+2014,4
611655,the+hustler+1961,3
429587,se7en+1995,4
543409,how+to+train+your+dragon+2010,4
511442,scooby-doo+and+the+witchs+ghost+1999,3
435735,the+astronaut+farmer+2006,4
384221,treasure+planet+2002,4
67251,pulp+fiction+1994,3
303153,the+hawk+is+dying+2007,3
527686,the+cat+returns+2002,3
197430,bullets+over+broadway+1994,3
222799,local+hero+1983,4
568598,tape+2001,3
98307,starred+up+2013,4
95762,icon+2005,3
541956,the+navigators+2001,4
368481,primary+colors+1998,2
270887,harry+potter+and+the+half-blood+prince+2009,4
297348,evelyn+2002,4
135189,the+hunger+games+catching+fire+2013,3
545785,the+machinist+2004,3
463426,a+little+romance+1979,4
460676,whiplash+2014,5
50027,home+2009,4
537825,deliverance+1972,4
572905,feast+2005,4
56653,the+good_+the+bad+and+the+ugly+1966,4
423747,this+could+be+the+night+1957,3
162616,the+white+angel+1955,4
201327,harry+potter+and+the+prisoner+of+azkaban+2004,4
616734,as+it+is+in+heaven+2004,5
484250,crazy+2005,4
354674,the+odd+couple+1968,3
259366,brave+2012,4
352441,the+vault+of+horror+1973,5
364305,the+princess+bride+1987,4
381352,i_+robot+2004,4
348298,the+comedians+of+comedy+2005,3
444721,spirited+away+2001,4
544021,the+great+debaters+2007,3
246071,your+vice+is+a+locked+room+and+only+i+have+the+key+1972,4
104483,forklift+driver+klaus+the+first+day+on+the+job+2001,4
439311,the+captive+1988,3
468362,cinderella+1950,3
417060,the+great+debaters+2007,5
393969,red+river+1948,4
549489,michael+the+brave+1970,3
189757,pinocchio+and+the+emperor+of+the+night+1987,4
609640,johnny+guitar+1954,4
353156,la+classe+amricaine+1993,2
378737,the+kite+runner+2007,3
617198,the+bridge+2006,4
287209,x+the+man+with+the+x-ray+eyes+1963,4
288840,alien+1979,3
104750,lady+in+the+lake+1947,3
568553,risky+business+1983,3
513163,the+dog+who+stopped+the+war+1984,4
505941,36th+precinct+2004,5
492836,a+clockwork+orange+1971,4
603866,deep+sea+3d+2006,3
474873,leon+the+professional+1994,4
348076,lust_+caution+2007,5
502309,chicken+with+plums+2011,4
528146,killer+1994,4
255136,airplane+1980,4
498330,nine+miles+down+2009,4
380691,animal+crackers+1930,3
265590,another+48+hrs.+1990,3
268513,kana+1957,4
443590,the+shawshank+redemption+1994,4
44765,seven+invisible+men+2005,3
242789,white+banners+1938,3
486871,pirates+of+silicon+valley+1999,3
187934,killing+words+2003,4
345297,harry+potter+and+the+chamber+of+secrets+2002,5
571600,scarface+1983,5
196910,black+angel+1946,5
77003,the+avengers+2012,4
617786,paradise+now+2005,4
605685,anchors+aweigh+1945,4
101661,the+history+boys+2006,3
107809,forbidden+planet+1956,4
230323,everything+relative+1996,4
141748,charlottes+web+1973,5
57478,everyone+loves+alice+2002,4
441175,limelight+1952,5
302025,chan+is+missing+1982,3
94313,kitchen+party+1997,3
610278,scorpio+rising+1964,4
109892,inception+2010,4
339815,the+big+city+1963,3
179266,inception+2010,5
438539,time+of+the+gypsies+1988,4
341311,z+1969,5
237042,the+broken+hearts+club+a+romantic+comedy+2000,4
254644,monogamy+2010,3
272621,tabu+1931,4
324861,shine+1996,5
105627,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
515338,my+neighbor+totoro+1988,4
11353,the+angels+share+2012,3
147813,the+mask+1994,3
546210,un+chien+andalou+1929,4
306755,master+and+commander+the+far+side+of+the+world+2003,4
22628,star+wars+1977,4
175458,raiders+of+the+lost+ark+1981,4
55126,on+the+waterfront+1954,4
300247,divine+trash+1998,4
341766,laventure+cest+laventure+1972,4
385458,housekeeping+1987,4
566965,to+live+1994,4
10651,the+shamrock+handicap+1926,3
194815,gallowwalkers+2012,2
537739,louis+c.k.+hilarious+2010,3
493265,anne+of+green+gables+1985,4
136415,race+2008,4
206264,three+to+tango+1999,2
315941,a+better+tomorrow+1986,3
359243,raiders+of+the+lost+ark+1981,4
410356,fireworks+1997,5
495918,ondine+2009,4
457648,mildred+pierce+1945,4
125562,elvira+madigan+1967,4
618677,we+are+the+nobles+2013,3
293563,cradle+of+fear+2001,2
264787,iron+man+2008,4
349480,people+will+talk+1951,4
587576,contempt+1963,4
426668,the+lion+in+winter+1968,4
455531,metallica+some+kind+of+monster+2004,4
360601,casque+dor+1952,4
310001,straight+time+1978,4
190731,the+star+chamber+1983,3
26285,je+taime_+je+taime+1968,4
639333,mighty+aphrodite+1995,5
281694,throne+of+blood+1957,4
596078,knock+on+wood+1981,4
426863,the+pixar+story+2007,4
569215,elling+2001,4
344946,antonio+gaud+1984,4
278755,breathless+1960,4
630801,chang+a+drama+of+the+wilderness+1927,5
424095,a+soldiers+story+1984,3
591264,the+velvet+vampire+1971,4
50312,fame+1980,4
598272,all+the+presidents+men+1976,5
557079,mind+game+2004,3
229671,forrest+gump+1994,4
308333,smell+of+camphor_+fragrance+of+jasmine+2000,3
96797,titanic+1997,3
232696,the+good+girl+2002,3
626391,the+hamster+factor+and+other+tales+of+twelve+monkeys+1997,5
471860,big+deal+on+madonna+street+1958,4
510172,stop+making+sense+1984,4
463350,urbanized+2011,4
403165,robots+2005,4
25801,the+making+of+a+legend+gone+with+the+wind+1988,3
480310,venus+in+fur+2013,4
24389,the+imitation+game+2014,5
620712,all+about+eve+1950,4
305225,the+kautokeino+rebellion+2008,3
384738,the+sucker+1965,4
102206,isle+of+the+dead+1945,5
517643,some+like+it+hot+1959,3
618089,ricky+gervais+live+2+politics+2004,3
353147,the+unfaithful+wife+1969,3
210172,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
283795,rome_+open+city+1945,4
631092,the+silence+of+the+lambs+1991,4
472114,a+gathering+of+eagles+1963,3
496038,up+2009,5
553450,the+spongebob+movie+sponge+out+of+water+2015,5
192120,much+ado+about+nothing+1993,4
42613,small+change+1976,4
350694,8+1963,4
614976,the+glass+menagerie+1973,3
375658,the+basketball+diaries+1995,4
374287,spies+like+us+1985,4
373591,deliverance+1972,4
449259,colossus+the+forbin+project+1970,3
422829,29+palms+2002,3
344776,siam+sunset+1999,3
492022,the+jeffrey+dahmer+files+2013,4
373792,jerry+seinfeld+im+telling+you+for+the+last+time+1998,3
73640,the+cheyenne+social+club+1970,3
307832,nausica+of+the+valley+of+the+wind+1984,4
402010,5+centimeters+per+second+2007,4
580301,ichi+the+killer+2001,3
197157,kuningasjtk+1998,3
4869,a+girl+walks+home+alone+at+night+2014,2
285424,the+lord+of+the+rings+the+two+towers+2002,5
330695,expect+no+mercy+1995,4
16547,tell+2014,3
45994,the+godfather+1972,4
638886,four+days+in+september+1997,3
283792,the+reader+2008,4
319125,mostly+martha+2001,4
475733,rhinoceros+1974,4
570010,taffin+1988,3
428973,housekeeping+1987,5
414885,saving+private+ryan+1998,4
151518,one+man+band+2005,3
69895,saving+private+ryan+1998,4
50489,platinum+blonde+1931,4
372340,the+day+the+earth+stood+still+1951,5
134514,seven+chances+1925,4
358267,chaotic+ana+2007,4
203754,coup+de+torchon+1981,5
73878,happy+ever+afters+2009,3
150273,the+bad+sleep+well+1960,5
568529,7+seconds+2005,3
318727,butch+cassidy+and+the+sundance+kid+1969,4
404197,casino+royale+2006,4
220508,gumshoe+1971,2
419442,now+1965,4
260902,lavoura+arcaica+2001,3
544619,blackbird+2012,4
346164,the+fugitive+1993,5
299331,hamlet+1948,4
318292,sansho+the+bailiff+1954,4
566540,the+empire+strikes+back+1980,4
169098,the+day+the+earth+caught+fire+1961,4
280971,inherit+the+wind+1960,5
143439,annie+hall+1977,4
399563,the+normal+heart+2014,4
476627,pickpocket+1959,4
212026,relationship+status+its+complicated+2014,4
205224,an+inconvenient+truth+2006,3
249033,mississippi+burning+1988,3
392875,pastoral+symphony+1946,4
21366,ice+age+continental+drift+2012,4
443361,patton+1970,4
365367,land+without+bread+1933,4
333615,lone+star+1996,2
485685,my+mothers+castle+1990,4
90115,bulworth+1998,2
446751,the+burning+plain+2008,2
585972,mardock+scramble+the+second+combustion+2011,3
432717,the+tall+t+1957,4
81603,the+making+of+...and+god+spoke+1994,4
452607,8mm+1999,2
520562,the+man+who+could+cheat+death+1959,4
444264,hail+the+conquering+hero+1944,4
439543,the+kid+1921,4
602113,tarzan+1999,4
526659,breaking+the+taboo+2011,3
10134,mystery+2012,3
64265,o+lucky+man+1973,4
48989,anbe+sivam+2003,4
581503,batman+begins+2005,5
192829,kronks+new+groove+2005,4
15928,gme.+2003,4
586307,the+shawshank+redemption+1994,5
78145,the+black+cauldron+1985,3
490440,mediterraneo+1991,5
473563,final+fantasy+vii+advent+children+2005,3
216371,the+lord+of+the+rings+the+two+towers+2002,5
559924,the+little+mermaid+1976,5
417949,the+yellow+sea+2010,4
577507,madame+sin+1972,5
626674,treasure+planet+2002,4
134574,anchorman+the+legend+of+ron+burgundy+2004,3
83679,rudolph_+the+red-nosed+reindeer+1964,3
83504,i+am+trying+to+break+your+heart+2002,4
621074,mid-august+lunch+2008,4
128491,a+safe+place+1971,4
227670,hawaii_+oslo+2004,3
4644,female+prisoner+scorpion+jailhouse+41+1972,4
144157,anchors+aweigh+1945,4
635420,omar+2013,3
499183,right+america++feeling+wronged+2009,3
487564,the+power+and+the+glory+1961,4
279884,the+green+mile+1999,5
572845,little+big+man+1970,4
330260,hidden+assassin+1995,4
352543,forrest+gump+1994,4
590811,africa+the+serengeti+1994,4
629818,13+assassins+2010,4
122702,the+cocoanuts+1929,4
201995,circus+1936,4
8509,nine+ways+to+approach+helsinki+1982,3
624981,delicatessen+1991,4
540910,journey+to+italy+1954,3
246852,objectified+2009,4
94577,the+killer+meteors+1976,4
586919,hannah+and+her+sisters+1986,3
352392,titanic+1997,4
402752,howls+moving+castle+2004,3
263920,all+about+the+feathers+2013,3
382129,aparajito+1956,4
6883,in+enemy+hands+2005,2
510280,once+upon+a+warrior+2011,3
329575,a+little+help+2010,3
300323,mr.+hollands+opus+1995,4
75807,charlie+browns+christmas+tales+2002,3
603266,true+stories+1986,4
323057,kidnap+syndicate+1975,3
513865,kumar+2012,5
351920,blade+runner+1982,3
201870,the+donkeys+hide+1982,3
307161,ghosts+2005,3
399542,after+office+hours+1935,4
5244,i+do+2006,4
536800,the+interrogation+2009,4
547463,chiko+2008,2
245089,everybodys+fine+1990,3
318360,the+informer+1935,3
316663,jim+gaffigan+obsessed+2014,5
246746,persuasion+2007,4
630883,wargames+1983,5
169557,the+texas+chain+saw+massacre+1974,3
601388,the+devil+and+miss+jones+1941,4
249188,legends+of+oz+dorothys+return+2013,3
208762,the+amazing+spider-man+2012,3
125478,underworld+2003,3
275863,burn+after+reading+2008,2
427310,broken+2012,4
419149,the+weeping+camel+2003,5
383820,take+this+waltz+2011,3
237897,300+2006,5
111526,the+matrix+1999,5
525555,an+occurrence+at+owl+creek+bridge+1962,5
42393,the+runaways+2010,4
505916,carriers+2009,4
579778,big+hero+6+2014,4
15723,the+dudesons+movie+2006,3
453842,alone+in+the+wilderness+2004,5
325149,the+hobbit+an+unexpected+journey+2012,3
166897,elena+2011,4
442888,the+shawshank+redemption+1994,4
514990,the+illusionist+2006,4
403872,born+to+be+bad+1934,4
364170,owning+mahowny+2003,2
151348,black+dynamite+2009,4
426121,sign+of+the+lion+1962,3
180271,toy+story+3+2010,5
26234,an+affair+to+remember+1957,4
434119,what+matters+most+2001,3
374506,the+face+of+another+1966,4
289726,21+up+1977,4
307822,into+the+west+1992,3
264541,stalingrad+1993,4
154595,come+back_+little+sheba+1952,3
294918,toy+story+1995,4
305516,as+it+is+in+heaven+2004,4
66875,kidulthood+2006,4
533427,maya+lin+a+strong+clear+vision+1995,3
256112,rain+man+1988,4
118062,blade+runner+1982,4
522568,punchline+1988,3
322951,soylent+green+1973,4
554137,unforgiven+1992,4
461489,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
175884,dumb+and+dumber+1994,4
446953,aladdin+1992,4
610192,the+sun+2005,3
422161,an+affair+to+remember+1957,3
245602,anastasia+1997,4
439061,harry+potter+and+the+goblet+of+fire+2005,5
336938,the+visitor+1979,3
187692,fading+gigolo+2013,3
157870,the+doorway+to+hell+1930,4
473188,trouble+at+timpetill+2008,3
298263,the+first+day+of+the+rest+of+your+life+2008,4
612534,jiro+dreams+of+sushi+2011,4
381454,one+on+one+1977,3
35494,serrallonga+2008,4
491671,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
557208,the+big+clock+1948,5
38049,moon+child+2003,4
249992,dear+frankie+2004,4
116177,the+good_+the+bad+and+the+ugly+1966,4
501837,amer+2009,4
255491,make+your+move+2013,4
236530,harry+potter+and+the+deathly+hallows+part+2+2011,3
193388,too+much+sleep+1997,3
572916,planet+ocean+2012,4
427474,some+like+it+hot+1959,5
309696,the+shining+1980,4
541627,i+hate+but+love+1962,4
12297,the+sword+in+the+stone+1963,3
301876,ruthless+people+1986,3
216745,cold+water+1994,4
181534,courage+under+fire+1996,5
309118,the+talk+of+the+town+1942,4
29575,better+living+through+chemistry+2014,3
1315,anio+w+krakowie+2002,3
423270,bashu_+the+little+stranger+1989,4
112875,orpheus+1950,4
37970,miracle+at+st.+anna+2008,3
182906,last+holiday+2006,3
144435,louise-michel+2008,3
606202,ferris+buellers+day+off+1986,4
31693,un+chien+andalou+1929,4
544611,capturing+the+friedmans+2003,5
318009,the+3rd+voice+1960,3
46211,the+miracle+woman+1931,4
155091,brute+force+1947,4
159167,is+it+easy+to+be+young+1986,4
169821,graceland+2012,3
602327,the+dark+knight+2008,4
327272,cherry+tree+lane+2010,3
244220,last+night+1998,3
309456,chaos+2005,3
600650,onibaba+1964,4
278293,full+moon+in+paris+1984,2
53085,fermats+room+2007,4
558126,the+soul+of+a+man+2003,3
271590,the+devil+wears+prada+2006,3
386037,what+we+do+in+the+shadows+2014,3
283201,the+imitation+game+2014,5
189158,europa+1991,5
95687,neverland+2011,3
575684,the+hunger+games+catching+fire+2013,4
214025,back+to+the+future+1985,4
184349,star+wars+1977,5
274563,sweet+land+2005,4
40795,the+emperor+of+california+1936,4
214092,8+2012,2
478502,sink+the+bismarck+1960,5
294838,crying+freeman+1995,3
423120,super+8+2011,5
257481,my+mothers+castle+1990,4
517822,you+only+live+once+1937,4
476452,the+omen+1976,3
119139,other+girls+2015,4
477928,eternal+sunshine+of+the+spotless+mind+2004,5
95892,searching+for+debra+winger+2002,3
220564,azur++asmar+the+princes+quest+2006,4
35011,m+1931,4
235945,my+favorite+blonde+1942,4
319475,a+prophet+2009,5
221484,advanced+style+2014,3
5729,the+scapegoat+2012,5
324658,out+of+the+blue+2002,4
222218,frozen+land+2005,3
168018,constantine+2005,5
126398,in+the+folds+of+the+flesh+1970,3
233141,a+bugs+life+1998,5
500362,chicago+overcoat+2009,3
297988,for+all+mankind+1989,4
323607,el+cantante+2006,3
411805,in+a+lonely+place+1950,3
561175,the+headhunters+sister+1997,3
510497,perdiamoci+di+vista+1994,3
526881,a+man+for+all+seasons+1966,5
323869,paradise+lost+the+child+murders+at+robin+hood+hills+1996,4
385053,scott+walker+30+century+man+2006,3
497659,runaway+1984,3
601627,bad+timing+1980,4
227727,band+of+outsiders+1964,4
613560,my+lucky+stars+1985,4
472205,exporting+raymond+2011,4
507739,stroszek+1977,4
296188,mad+love+1935,4
92945,spirit+stallion+of+the+cimarron+2002,3
544087,nausica+of+the+valley+of+the+wind+1984,4
170279,a+girl+walks+home+alone+at+night+2014,4
42478,the+chaser+2008,5
132622,the+imitation+game+2014,3
613149,seven+samurai+1954,5
295128,expired+2007,3
404924,our+song+2000,3
231258,the+holy+mountain+1973,4
593562,passion+of+love+1981,3
49129,dedication+2007,3
103111,standby+2014,5
187670,99+homes+2014,3
18233,the+driver+1978,3
17699,the+best+of+me+2014,3
324728,the+nasty+girl+1990,4
176023,largent+1983,3
211770,afro+samurai+resurrection+2009,3
589855,the+last+frontier+1955,3
35402,haunt+2014,4
317759,quackser+fortune+has+a+cousin+in+the+bronx+1970,4
83341,cop+out+2010,1
494188,instrument+ten+years+with+the+band+fugazi+1999,3
439435,the+times+of+harvey+milk+1984,4
218632,the+times+of+harvey+milk+1984,4
518397,a+girl+walks+home+alone+at+night+2014,4
387041,eat+1963,4
485149,it+the+terror+from+beyond+space+1958,3
183992,kingpin+1996,3
226527,walle+2008,4
514620,safrana+or+freedom+of+speech+1978,4
102995,cypher+2002,3
496542,the+ballad+of+narayama+1958,3
102673,the+unfaithful+wife+1969,4
419878,the+young+girls+of+rochefort+1967,4
607975,some+like+it+hot+1959,3
325619,chain+of+command+2000,3
302986,iron+man+2008,5
216885,howls+moving+castle+2004,4
250093,coraline+2009,4
420097,the+taste+of+tea+2004,4
11832,gone+to+earth+1950,5
390611,the+five+obstructions+2003,4
570424,shoot-out+at+medicine+bend+1957,3
262281,ill+sleep+when+im+dead+2003,3
393573,whale+rider+2003,3
123350,the+lion+king+1994,4
611820,the+naked+civil+servant+1975,4
237131,you+can+count+on+me+2000,3
125920,immortal+sergeant+1943,3
563935,spirited+away+2001,4
385901,tom_+tom_+the+pipers+son+1969,3
529544,breaker+morant+1980,5
229977,this+man+must+die+1969,3
512009,18+years+old+and+rising+2011,4
435142,quai+des+orfvres+1947,5
191793,terminator+2+judgment+day+1991,3
368395,penguins+of+madagascar+2014,3
77381,casino+royale+2006,4
354935,up+the+yangtze+2007,4
204281,300+2006,5
142777,love+jones+1997,4
371469,the+belles+of+st.+trinians+1954,3
166544,little+big+soldier+2010,4
510887,topaze+1933,4
325582,2001+a+space+odyssey+1968,5
276898,hands+on+a+hard+body+the+documentary+1997,4
408959,nobodys+fool+1994,4
343790,jeepers+creepers+2001,3
405192,tristana+1970,4
309518,santa+claus+is+a+stinker+1982,5
320195,prosperos+books+1991,3
378047,e.t.+the+extra-terrestrial+1982,3
113754,red+2010,4
129642,harry+potter+and+the+deathly+hallows+part+1+2010,3
7206,cinderella+1950,3
80595,secret+2007,3
438664,a+big+hand+for+the+little+lady+1966,4
617139,how+to+get+ahead+in+advertising+1989,4
343493,loco+love+2003,4
252719,borrowed+hearts+1997,4
220192,before+midnight+2013,4
213458,snow+white+and+the+seven+dwarfs+1937,4
181341,the+worlds+greatest+lover+1977,3
68835,tarzan+1999,3
207995,the+rover+2014,3
111393,feast+2005,4
278902,north+by+northwest+1959,5
469457,woyzeck+1979,3
340956,the+story+of+qiu+ju+1992,4
474548,a+fistful+of+dollars+1964,5
164751,ziggy++stardust+and+the+spiders+from+mars+1973,4
255475,italiano+medio+2015,4
194829,time+2006,4
434465,elina+as+if+i+wasnt+there+2003,3
602057,symbol+2009,4
541558,kamikaze+girls+2004,5
119416,each+dawn+i+die+1939,4
190682,hud+1963,5
108243,this+is+the+night+1932,3
372669,chained+for+life+1952,4
206015,deep+blue+sea+1999,2
93956,nothing+but+the+truth+2008,5
523257,the+good+humor+man+2008,2
121592,the+last+wave+1977,5
175155,animal+farm+1954,3
21079,the+young+philadelphians+1959,4
259082,antonias+line+1995,3
374103,and+then+there+were+none+1945,4
438696,the+navigators+2001,5
543657,wings+of+desire+1987,4
483158,beverly+hills+cop+1984,5
262078,man+on+fire+2004,4
309644,the+marriage+of+maria+braun+1979,4
240151,no+2012,4
7547,the+crippled+masters+1979,3
510981,127+hours+2010,5
568321,a+christmas+story+1983,5
512164,angel+face+1952,3
272627,radio+rebel+2012,4
8169,the+merchant+of+venice+2004,5
522224,the+face+of+another+1966,5
219471,the+shawshank+redemption+1994,5
588707,kingsman+the+secret+service+2015,3
356815,kikis+delivery+service+1989,3
115695,reykjavik-rotterdam+2008,3
505139,life+is+sweet+1990,4
460431,the+shining+1980,4
421774,character+1997,4
335182,santa+claus+is+a+stinker+1982,4
624032,another+thin+man+1939,5
413661,late+autumn+1960,3
98037,timbuktu+2014,4
214522,maid+of+salem+1937,3
576249,alps+2011,3
489079,the+september+issue+2009,4
568165,the+world+of+henry+orient+1964,4
256890,i+was+a+male+war+bride+1949,4
208172,now+is+good+2012,5
278953,man+on+fire+2004,4
427534,elling+2001,5
408595,auntie+mame+1958,4
133107,idiocracy+2006,3
261110,running+on+empty+1988,4
400546,love+exposure+2008,4
53362,drunks+1997,3
540543,ponyo+2008,4
394988,top+hat+1935,3
9657,stanley+and+livingstone+1939,4
490933,secretariat+2010,4
375134,birdman+2014,4
537084,snow+cake+2006,4
454099,mr.+untouchable+2007,3
99821,geronimo+an+american+legend+1993,4
290406,ragamuffin+2014,3
623730,bad+education+2004,4
320581,princess+mononoke+1997,5
499418,the+road+to+guantanamo+2006,4
445655,the+fugitive+kind+1960,2
580448,gone+girl+2014,4
474814,salvatore+giuliano+1962,4
1878,the+duke+of+burgundy+2014,4
129211,constantine+2005,4
501977,the+merchant+of+four+seasons+1971,4
8761,ginger+snaps+2+unleashed+2004,3
599148,batman+begins+2005,4
276741,in+a+lonely+place+1950,4
460383,autumn+tale+1998,3
430453,silver+linings+playbook+2012,4
490181,emma+2009,3
509363,talk+to+me+2007,4
576773,lone+wolf+and+cub+baby+cart+in+peril+1972,4
153706,who+the+f**k+is+arthur+fogel+2013,3
359915,from+russia+with+love+1963,4
328098,the+wild+child+1970,4
610021,the+cat+returns+2002,4
487011,prom+2011,4
427357,the+woman+who+drinks+2001,4
322650,nobody+knows+2004,3
9465,letters+from+iwo+jima+2006,3
282287,clo+from+5+to+7+1962,5
630352,love+in+the+afternoon+1972,3
264199,royal+palace+2005,4
440527,un+chien+andalou+1929,4
63186,indiana+jones+and+the+last+crusade+1989,4
281404,cold+souls+2009,3
391899,men+in+hope+2011,3
80007,winter+passing+2006,4
551152,shoot-out+at+medicine+bend+1957,4
343801,toy+story+of+terror+2013,5
622000,a+separation+2011,4
403328,gandhi+1982,4
231900,princess+protection+program+2009,4
541314,jimmys+hall+2014,4
351434,krrish+3+2013,3
81824,red+state+2011,3
465449,dikkenek+2006,4
563809,make+way+for+tomorrow+1937,4
353078,courageous+2011,5
359177,a+canterbury+tale+1944,4
470431,the+queen+of+versailles+2012,4
110029,harold+and+maude+1971,4
475581,white+christmas+1954,5
28682,the+cutter+2005,3
378247,penguins+of+madagascar+2014,4
252292,the+equalizer+2014,3
225920,the+wolf+of+wall+street+2013,4
193695,tales+of+manhattan+1942,3
486961,la+vie+de+bohme+1992,3
80918,charlie+chan+at+the+race+track+1936,4
606505,i+want+a+dog+for+christmas_+charlie+brown+2003,5
618070,the+vicious+kind+2009,4
261029,samurai+iii+duel+at+ganryu+island+1956,5
110329,the+human+factor+1975,3
532848,crimson+gold+2003,4
